timestamp,camera_id,track_id,win_idx,frame_rel_idx,keypoints_json,pose_score
2025-12-20T12:18:03.690166,cam_2,2,0,19,"{""kps"": [[119.3948974609375, 24.74128532409668, 0.020175056532025337], [114.87379455566406, 17.625795364379883, 0.002631616313010454], [121.29598236083984, 18.868547439575195, 0.013023775070905685], [86.86642456054688, 14.940688133239746, 0.29687580466270447], [120.9046401977539, 20.6439151763916, 0.7875899076461792], [58.07683181762695, 46.821563720703125, 0.9468969106674194], [132.316650390625, 51.72003936767578, 0.9888156652450562], [25.39883041381836, 81.4840087890625, 0.8183039426803589], [172.6980438232422, 82.92426300048828, 0.9660440683364868], [21.666255950927734, 105.55554962158203, 0.6440166234970093], [198.0862579345703, 111.54473114013672, 0.8534144759178162], [59.95897674560547, 133.82559204101562, 0.9575921893119812], [103.04488372802734, 135.339111328125, 0.979564368724823], [66.66255950927734, 186.4850616455078, 0.590768039226532], [97.58480072021484, 186.9472198486328, 0.7459837198257446], [88.64945983886719, 198.8841094970703, 0.12178079783916473], [101.78937530517578, 204.29833984375, 0.17458415031433105]]}",0.583
2025-12-20T12:18:03.690166,cam_2,2,0,20,"{""kps"": [[116.82755279541016, 25.21978759765625, 0.0081662992015481], [112.87159729003906, 19.068979263305664, 0.0022749428171664476], [122.03561401367188, 19.400236129760742, 0.00254974071867764], [90.0723876953125, 16.3343448638916, 0.46034616231918335], [130.75135803222656, 19.539705276489258, 0.4385821521282196], [61.9365348815918, 38.6583137512207, 0.9630631804466248], [143.1776123046875, 46.40911102294922, 0.9817346930503845], [28.60695457458496, 69.49551391601562, 0.9174230098724365], [182.1414031982422, 79.91603088378906, 0.9451962113380432], [24.471559524536133, 105.27547454833984, 0.7787613868713379], [199.1105194091797, 114.08448791503906, 0.8094490766525269], [84.05894470214844, 115.74918365478516, 0.9906992316246033], [130.8866424560547, 119.59000396728516, 0.992091178894043], [98.53926849365234, 166.5469512939453, 0.9180442094802856], [121.50314331054688, 167.9949493408203, 0.9250438809394836], [118.95577239990234, 193.82742309570312, 0.5383501648902893], [121.2881088256836, 190.5378875732422, 0.5595809817314148]]}",0.661
2025-12-20T12:18:03.690166,cam_2,2,0,21,"{""kps"": [[117.70052337646484, 29.07388687133789, 0.05759104713797569], [114.21083068847656, 23.617040634155273, 0.022838545963168144], [123.47723388671875, 22.956384658813477, 0.014747841283679008], [95.28307342529297, 20.21251678466797, 0.5882040858268738], [133.14300537109375, 20.02874755859375, 0.4459272027015686], [64.36483001708984, 42.34894943237305, 0.965209424495697], [145.9799346923828, 43.93252944946289, 0.9574713110923767], [34.70269775390625, 77.03340148925781, 0.9145011305809021], [177.10975646972656, 71.32192993164062, 0.8286786675453186], [32.57622528076172, 112.61271667480469, 0.772372841835022], [190.48309326171875, 95.74323272705078, 0.6461436748504639], [92.17032623291016, 120.68009948730469, 0.9648441672325134], [140.31463623046875, 123.66265869140625, 0.951963484287262], [111.3864974975586, 161.53257751464844, 0.797457218170166], [140.98231506347656, 161.17947387695312, 0.7328534126281738], [143.36309814453125, 188.9272003173828, 0.3724069595336914], [151.10484313964844, 181.21751403808594, 0.32304084300994873]]}",0.609
2025-12-20T12:18:03.690166,cam_2,2,0,22,"{""kps"": [[119.5096435546875, 22.696298599243164, 0.012770130299031734], [115.50077819824219, 16.037134170532227, 0.00474977120757103], [126.18592071533203, 15.84842586517334, 0.0028669186867773533], [97.16698455810547, 13.729445457458496, 0.6574198007583618], [144.5317840576172, 14.447539329528809, 0.5437354445457458], [68.68048858642578, 42.398223876953125, 0.9794368147850037], [159.2062530517578, 46.75957107543945, 0.978217601776123], [37.22514724731445, 81.9748764038086, 0.9216752648353577], [187.61781311035156, 83.4093246459961, 0.8770323991775513], [30.683677673339844, 114.97722625732422, 0.6810580492019653], [192.14671325683594, 99.16071319580078, 0.6043370366096497], [89.03998565673828, 147.3584442138672, 0.9759583473205566], [143.66928100585938, 151.4142303466797, 0.9708049297332764], [122.0697021484375, 204.13258361816406, 0.6592728495597839], [160.39114379882812, 206.8895263671875, 0.6251978874206543], [132.66249084472656, 224.0, 0.13225825130939484], [151.1648406982422, 222.41603088378906, 0.12335192412137985]]}",0.574
2025-12-20T12:18:03.690166,cam_2,2,0,23,"{""kps"": [[109.7118911743164, 26.862028121948242, 0.00801391527056694], [107.1838150024414, 21.04986572265625, 0.004633226431906223], [117.78565216064453, 21.052616119384766, 0.0012276412453502417], [93.66358184814453, 21.072336196899414, 0.7347514033317566], [140.32693481445312, 21.612001419067383, 0.2925010919570923], [63.894309997558594, 46.89380645751953, 0.9797780513763428], [153.41090393066406, 52.10215759277344, 0.9596959352493286], [35.755760192871094, 85.65386199951172, 0.9461424946784973], [172.29881286621094, 95.70349884033203, 0.7997030019760132], [33.42368698120117, 122.05218505859375, 0.7666767835617065], [175.29562377929688, 126.71947479248047, 0.5268010497093201], [86.09925079345703, 147.31192016601562, 0.9797919988632202], [143.6028289794922, 151.2548828125, 0.9663388729095459], [106.84722900390625, 200.42503356933594, 0.7271087169647217], [163.92526245117188, 201.2353515625, 0.6249132752418518], [126.14839172363281, 218.41342163085938, 0.17984144389629364], [173.5072479248047, 210.4133758544922, 0.1443282812833786]]}",0.567
2025-12-20T12:18:03.690166,cam_2,2,0,24,"{""kps"": []}",0.000
2025-12-20T12:18:03.690166,cam_2,2,0,25,"{""kps"": [[124.06439208984375, 24.856449127197266, 0.02060786262154579], [120.98585510253906, 16.253307342529297, 0.008977368474006653], [132.1235809326172, 18.028514862060547, 0.00413265498355031], [95.83772277832031, 16.91321563720703, 0.8523498177528381], [150.3090362548828, 22.140304565429688, 0.612449586391449], [60.727806091308594, 52.07836151123047, 0.9813474416732788], [174.4894561767578, 63.87834548950195, 0.9796921610832214], [21.537887573242188, 91.95310974121094, 0.8370148539543152], [207.95152282714844, 88.78836059570312, 0.7606117725372314], [29.384601593017578, 116.2110595703125, 0.4761071503162384], [183.4808807373047, 60.7908935546875, 0.39022916555404663], [86.34868621826172, 168.64178466796875, 0.8113287091255188], [162.6478271484375, 174.34490966796875, 0.7874707579612732], [85.19853210449219, 146.17030334472656, 0.16639627516269684], [170.0381317138672, 155.3014678955078, 0.14358654618263245], [74.12442016601562, 166.18069458007812, 0.029903007671236992], [174.83673095703125, 166.11248779296875, 0.027010399848222733]]}",0.464
2025-12-20T12:18:03.690166,cam_2,2,0,26,"{""kps"": [[122.60736083984375, 22.770158767700195, 0.838974118232727], [130.95277404785156, 14.149214744567871, 0.5981522798538208], [114.89330291748047, 14.875746726989746, 0.6829326152801514], [144.5817108154297, 14.734408378601074, 0.4449102282524109], [102.5859603881836, 15.663214683532715, 0.4439540207386017], [174.28623962402344, 51.60633087158203, 0.9522784948348999], [73.4019546508789, 46.54046630859375, 0.9838619828224182], [200.7987060546875, 74.43629455566406, 0.869983971118927], [32.41503143310547, 72.77963256835938, 0.9634658098220825], [188.636474609375, 70.34020233154297, 0.8509001731872559], [37.599674224853516, 124.14057922363281, 0.933026909828186], [159.4569854736328, 157.33834838867188, 0.9549875855445862], [91.12433624267578, 155.55589294433594, 0.9730053544044495], [183.54483032226562, 211.80360412597656, 0.4513861835002899], [96.89086151123047, 205.8020782470703, 0.5964815616607666], [183.77296447753906, 221.08575439453125, 0.0735718235373497], [104.73912811279297, 224.0, 0.10786532610654831]]}",0.689
2025-12-20T12:18:03.690166,cam_2,2,0,27,"{""kps"": [[117.92858123779297, 26.54855728149414, 0.7577099800109863], [128.47828674316406, 16.37317657470703, 0.626886248588562], [109.72126770019531, 16.226465225219727, 0.575949490070343], [143.36863708496094, 20.078908920288086, 0.3726337254047394], [94.56207275390625, 18.945232391357422, 0.21163231134414673], [178.77427673339844, 62.593605041503906, 0.7990988492965698], [52.63774490356445, 67.04720306396484, 0.8783351182937622], [207.2032928466797, 114.49422454833984, 0.5103023648262024], [19.872770309448242, 130.58460998535156, 0.6355019807815552], [191.1495361328125, 89.84686279296875, 0.45109811425209045], [29.632097244262695, 140.3546905517578, 0.521113395690918], [173.0325927734375, 179.11541748046875, 0.3590053617954254], [91.88031005859375, 182.82791137695312, 0.41153615713119507], [188.5142364501953, 158.333740234375, 0.04016776755452156], [99.83499145507812, 158.98280334472656, 0.050015486776828766], [176.75364685058594, 170.97679138183594, 0.013545043766498566], [134.9124755859375, 172.3310546875, 0.016356514766812325]]}",0.425
2025-12-20T12:18:03.690166,cam_2,2,0,28,"{""kps"": [[128.2390594482422, 30.17197608947754, 0.6742150783538818], [137.69085693359375, 20.54276466369629, 0.4156988263130188], [120.75823211669922, 19.724361419677734, 0.5348150730133057], [149.931884765625, 24.117839813232422, 0.28324830532073975], [105.7348403930664, 21.261133193969727, 0.36449775099754333], [185.90330505371094, 67.7254867553711, 0.795181393623352], [57.46942901611328, 62.812381744384766, 0.9557419419288635], [207.75347900390625, 116.55036163330078, 0.5244643688201904], [8.807890892028809, 113.21805572509766, 0.8937758207321167], [197.3402099609375, 116.64323425292969, 0.46308597922325134], [28.27361488342285, 149.92999267578125, 0.7825651168823242], [175.8867950439453, 190.99794006347656, 0.576736330986023], [90.48135375976562, 191.23658752441406, 0.756361722946167], [193.10147094726562, 194.51596069335938, 0.050306957215070724], [85.75157928466797, 192.21578979492188, 0.10409750789403915], [187.8479766845703, 217.709716796875, 0.010361984372138977], [112.20075988769531, 221.56802368164062, 0.017765548080205917]]}",0.483
2025-12-20T12:18:03.690166,cam_2,2,0,29,"{""kps"": [[118.96866607666016, 25.823360443115234, 0.9753943681716919], [130.07130432128906, 16.804855346679688, 0.9518121480941772], [110.21858978271484, 17.69380760192871, 0.9297327995300293], [149.92633056640625, 18.37447166442871, 0.820766270160675], [99.64118957519531, 19.206199645996094, 0.49660488963127136], [177.44309997558594, 58.75434494018555, 0.9647524952888489], [75.30413818359375, 50.52439880371094, 0.9883578419685364], [198.058349609375, 89.4371566772461, 0.8288502097129822], [30.37233543395996, 72.45777130126953, 0.9491289854049683], [197.5629119873047, 99.1151351928711, 0.822246253490448], [39.36378479003906, 124.24462127685547, 0.9140664339065552], [162.03028869628906, 160.45587158203125, 0.9240269064903259], [95.53347778320312, 157.74853515625, 0.9540656805038452], [177.25592041015625, 207.77113342285156, 0.34260034561157227], [104.84831237792969, 201.91598510742188, 0.4860691726207733], [169.69479370117188, 219.10308837890625, 0.0631227195262909], [114.53254699707031, 224.0, 0.09835705161094666]]}",0.736
2025-12-20T12:18:03.690166,cam_2,2,0,30,"{""kps"": [[123.90967559814453, 25.585336685180664, 0.7912119626998901], [132.6500244140625, 17.93610382080078, 0.5968969464302063], [116.93326568603516, 17.731653213500977, 0.5482320785522461], [147.10548400878906, 18.757129669189453, 0.36489832401275635], [104.75372314453125, 17.291109085083008, 0.20969974994659424], [173.19227600097656, 51.57264709472656, 0.9072853326797485], [75.37774658203125, 43.48699951171875, 0.9506734013557434], [196.53668212890625, 88.07157897949219, 0.8648138642311096], [34.8223991394043, 69.27498626708984, 0.9272977709770203], [208.1408233642578, 124.80516052246094, 0.8789750337600708], [42.70237731933594, 117.04021453857422, 0.9163065552711487], [158.14881896972656, 136.5787811279297, 0.9421381950378418], [94.36055755615234, 134.45602416992188, 0.9556190967559814], [166.37351989746094, 193.7295379638672, 0.5131334662437439], [97.10295104980469, 191.67919921875, 0.5888113379478455], [157.9724578857422, 219.62107849121094, 0.09788390249013901], [105.95112609863281, 224.0, 0.12256509065628052]]}",0.657
2025-12-20T12:18:03.690166,cam_2,2,0,31,"{""kps"": [[123.2288589477539, 23.824121475219727, 0.9785756468772888], [133.87060546875, 15.426053047180176, 0.9583970904350281], [114.72673034667969, 14.940047264099121, 0.9342736005783081], [151.50535583496094, 15.25670337677002, 0.7757499814033508], [102.05103302001953, 13.79809856414795, 0.49115562438964844], [173.28839111328125, 46.862125396728516, 0.972420871257782], [78.53048706054688, 44.2337532043457, 0.9827874898910522], [197.06198120117188, 84.43521118164062, 0.9089227318763733], [36.33401870727539, 78.9157485961914, 0.9348198771476746], [200.9528045654297, 120.53671264648438, 0.9115954637527466], [38.30393981933594, 117.30646514892578, 0.9243541359901428], [157.9029998779297, 131.02001953125, 0.9499059319496155], [94.84962463378906, 130.04579162597656, 0.9571543335914612], [160.5057373046875, 174.05029296875, 0.719284176826477], [77.90274810791016, 172.7827911376953, 0.7462674379348755], [157.04566955566406, 208.7823486328125, 0.29002442955970764], [77.27214050292969, 208.9878692626953, 0.3193313181400299]]}",0.809
2025-12-20T12:18:03.690166,cam_2,2,0,32,"{""kps"": [[123.4577407836914, 24.211206436157227, 0.9830440878868103], [134.96241760253906, 15.429965019226074, 0.9652364253997803], [114.43061828613281, 14.625327110290527, 0.9516528844833374], [152.75927734375, 15.872097969055176, 0.7909775376319885], [101.19331359863281, 13.420025825500488, 0.5680585503578186], [173.62936401367188, 50.883243560791016, 0.9780827760696411], [77.01902770996094, 44.348567962646484, 0.983626663684845], [196.86444091796875, 91.45572662353516, 0.9048168063163757], [34.990177154541016, 79.54115295410156, 0.9245558381080627], [202.72201538085938, 124.52010345458984, 0.8959307670593262], [30.809648513793945, 124.59310913085938, 0.9061704874038696], [150.733154296875, 142.6431427001953, 0.943402111530304], [86.94046020507812, 139.86663818359375, 0.9483587741851807], [160.00717163085938, 176.66726684570312, 0.6754737496376038], [77.15299987792969, 172.90438842773438, 0.6998351812362671], [145.9484405517578, 209.8086395263672, 0.2694892883300781], [70.00495147705078, 210.1232147216797, 0.2909400463104248]]}",0.805
2025-12-20T12:18:03.690166,cam_2,2,0,33,"{""kps"": [[128.18116760253906, 21.063364028930664, 0.8323911428451538], [135.90020751953125, 12.928065299987793, 0.5506628751754761], [120.20724487304688, 12.48473072052002, 0.7202864289283752], [145.6342315673828, 15.006911277770996, 0.132472425699234], [103.48021697998047, 12.619940757751465, 0.36240214109420776], [166.93777465820312, 47.63263702392578, 0.8789452910423279], [75.99535369873047, 40.34941864013672, 0.906792402267456], [195.2713623046875, 88.20777893066406, 0.7990084886550903], [33.53410720825195, 78.37405395507812, 0.8632912635803223], [207.385009765625, 113.9752197265625, 0.8141119480133057], [28.028989791870117, 126.28015899658203, 0.8638486862182617], [154.20082092285156, 143.9547119140625, 0.8690905570983887], [94.3929443359375, 142.32728576660156, 0.8819941282272339], [169.53411865234375, 163.33094787597656, 0.5106490254402161], [96.44063568115234, 160.52098083496094, 0.5532310605049133], [146.12945556640625, 200.9338836669922, 0.1842661052942276], [80.08998107910156, 203.7469024658203, 0.19646915793418884]]}",0.642
2025-12-20T12:18:03.690166,cam_2,2,0,34,"{""kps"": [[122.1463394165039, 25.329029083251953, 0.6758561730384827], [130.64051818847656, 17.40675926208496, 0.32377952337265015], [114.80558013916016, 16.96377182006836, 0.4283899962902069], [142.36886596679688, 18.103076934814453, 0.0931006371974945], [97.81449890136719, 16.497926712036133, 0.1723351925611496], [167.1416473388672, 45.41596984863281, 0.8562068939208984], [63.27782440185547, 49.15579605102539, 0.9074607491493225], [204.78408813476562, 80.53278350830078, 0.8755934238433838], [18.194259643554688, 92.76001739501953, 0.9179784059524536], [201.8936767578125, 121.31430053710938, 0.899418294429779], [16.122142791748047, 124.08902740478516, 0.9298536777496338], [149.19705200195312, 146.5515899658203, 0.9177289605140686], [82.62214660644531, 148.35679626464844, 0.9338138699531555], [144.98907470703125, 182.24317932128906, 0.4738074839115143], [76.27632904052734, 184.06472778320312, 0.5093414187431335], [128.7356719970703, 211.47669982910156, 0.09277027100324631], [83.1989517211914, 208.56346130371094, 0.09882088005542755]]}",0.594
2025-12-20T12:18:03.690166,cam_2,2,0,35,"{""kps"": [[117.86852264404297, 22.023286819458008, 0.8389849662780762], [126.96202850341797, 14.677244186401367, 0.6653797626495361], [110.68531799316406, 14.495844841003418, 0.5974102020263672], [139.64573669433594, 16.700868606567383, 0.3313694894313812], [95.34906005859375, 15.73648738861084, 0.1925903707742691], [161.82794189453125, 45.58444595336914, 0.9598497748374939], [65.63243103027344, 47.268409729003906, 0.9359194040298462], [194.2176055908203, 74.90850830078125, 0.94319748878479], [26.923444747924805, 78.25272369384766, 0.8812042474746704], [195.19778442382812, 121.52880859375, 0.9402991533279419], [19.62166976928711, 113.64533233642578, 0.8943729996681213], [136.0724639892578, 130.47604370117188, 0.9819986820220947], [74.40179443359375, 130.309326171875, 0.9753851890563965], [130.7273406982422, 163.67308044433594, 0.9028600454330444], [63.65184020996094, 164.4297637939453, 0.8690223097801208], [106.48001861572266, 194.68435668945312, 0.5927802920341492], [57.38442611694336, 192.49256896972656, 0.5371525287628174]]}",0.767
2025-12-20T12:18:03.690166,cam_2,2,0,36,"{""kps"": [[119.05852508544922, 23.71075439453125, 0.9704591631889343], [128.9503173828125, 14.232661247253418, 0.9104602336883545], [109.40389251708984, 15.37308120727539, 0.9146677255630493], [142.32041931152344, 13.55965518951416, 0.5675441026687622], [91.9527359008789, 15.904949188232422, 0.5804262757301331], [164.97463989257812, 46.79246139526367, 0.9854779243469238], [58.494205474853516, 52.60779571533203, 0.981393575668335], [200.7556915283203, 80.1325912475586, 0.9451429843902588], [18.08057975769043, 91.09407806396484, 0.9117509126663208], [203.04464721679688, 121.0455093383789, 0.9260998964309692], [12.633993148803711, 122.58377075195312, 0.8950108289718628], [134.70582580566406, 147.31396484375, 0.9616262316703796], [69.59514617919922, 149.5489501953125, 0.9541704058647156], [126.67657470703125, 183.652099609375, 0.606781542301178], [72.5285873413086, 188.04244995117188, 0.5578206777572632], [99.17361450195312, 202.57704162597656, 0.14243462681770325], [84.57332611083984, 206.55416870117188, 0.1236836314201355]]}",0.761
2025-12-20T12:18:03.690166,cam_2,2,0,37,"{""kps"": [[113.70050811767578, 23.31559181213379, 0.9294542670249939], [123.4205093383789, 14.058892250061035, 0.8413270711898804], [105.12179565429688, 15.383228302001953, 0.8028359413146973], [138.34376525878906, 14.311234474182129, 0.5318442583084106], [90.85369873046875, 17.079374313354492, 0.34004151821136475], [160.77249145507812, 45.492305755615234, 0.9627901911735535], [60.52170944213867, 53.37541198730469, 0.9677180647850037], [199.7043914794922, 78.50873565673828, 0.9250418543815613], [19.40288543701172, 91.97208404541016, 0.9148057699203491], [201.55020141601562, 122.06788635253906, 0.9056562781333923], [10.091371536254883, 121.5104751586914, 0.894733726978302], [137.8535614013672, 150.63751220703125, 0.9545096755027771], [71.23452758789062, 154.26547241210938, 0.9529299736022949], [156.64727783203125, 182.73204040527344, 0.5860186219215393], [69.11385345458984, 187.79100036621094, 0.5760995745658875], [158.02206420898438, 208.78639221191406, 0.1575445830821991], [74.30225372314453, 211.3391571044922, 0.15550315380096436]]}",0.729
2025-12-20T12:18:03.690166,cam_2,2,0,38,"{""kps"": [[111.57215881347656, 23.052562713623047, 0.9567245841026306], [121.1659164428711, 13.027800559997559, 0.9168712496757507], [102.30719757080078, 14.925721168518066, 0.8531474471092224], [135.66122436523438, 13.494132995605469, 0.697604238986969], [87.85249328613281, 17.53193473815918, 0.3453454375267029], [160.8652801513672, 48.20001983642578, 0.9755539298057556], [58.9261360168457, 51.46164321899414, 0.9649947881698608], [200.64698791503906, 86.34589385986328, 0.9407899379730225], [23.60951042175293, 86.20185089111328, 0.8778591752052307], [203.34768676757812, 116.72834777832031, 0.9184346199035645], [7.395863056182861, 118.33975982666016, 0.8535592555999756], [139.58673095703125, 159.32565307617188, 0.932590663433075], [72.27256774902344, 161.03395080566406, 0.9101404547691345], [161.1211395263672, 173.6885223388672, 0.4592531621456146], [73.38062286376953, 175.8495330810547, 0.39556777477264404], [167.24659729003906, 205.64279174804688, 0.10448919236660004], [90.22077941894531, 211.22451782226562, 0.09132479131221771]]}",0.717
